Averaging Time (tau),Allan Deviation
176.54,0.00059532
176.55,0.000595325
176.56,0.000595331
176.57,0.000595337
176.58,0.000595343
176.59,0.000595349
176.6,0.000595355
176.61,0.000595361
176.62,0.000595366
176.63,0.000595372
176.64,0.000595378
176.65,0.000595384
176.66,0.00059539
176.67,0.000595396
176.68,0.000595402
176.69,0.000595408
176.7,0.000595414
176.71,0.00059542
176.72,0.000595426
176.73,0.000595432
176.74,0.000595438
176.75,0.000595443
176.76,0.000595449
176.77,0.000595455
176.78,0.000595461
176.79,0.000595467
176.8,0.000595473
176.81,0.000595479
176.82,0.000595485
176.83,0.000595491
176.84,0.000595497
176.85,0.000595503
176.86,0.000595509
176.87,0.000595516
176.88,0.000595522
176.89,0.000595528
176.9,0.000595534
176.91,0.00059554
176.92,0.000595546
176.93,0.000595552
176.94,0.000595558
176.95,0.000595564
176.96,0.00059557
176.97,0.000595576
176.98,0.000595582
176.99,0.000595588
177,0.000595594
177.01,0.000595601
177.02,0.000595607
177.03,0.000595613
177.04,0.000595619
177.05,0.000595625
177.06,0.000595631
177.07,0.000595637
177.08,0.000595644
177.09,0.00059565
177.1,0.000595656
177.11,0.000595662
177.12,0.000595668
177.13,0.000595674
177.14,0.000595681
177.15,0.000595687
177.16,0.000595693
177.17,0.000595699
177.18,0.000595705
177.19,0.000595712
177.2,0.000595718
177.21,0.000595724
177.22,0.00059573
177.23,0.000595736
177.24,0.000595743
177.25,0.000595749
177.26,0.000595755
177.27,0.000595761
177.28,0.000595767
177.29,0.000595774
177.3,0.00059578
177.31,0.000595786
177.32,0.000595792
177.33,0.000595799
177.34,0.000595805
177.35,0.000595811
177.36,0.000595818
177.37,0.000595824
177.38,0.00059583
177.39,0.000595837
177.4,0.000595843
177.41,0.000595849
177.42,0.000595855
177.43,0.000595862
177.44,0.000595868
177.45,0.000595874
177.46,0.000595881
177.47,0.000595887
177.48,0.000595894
177.49,0.0005959
177.5,0.000595906
177.51,0.000595913
177.52,0.000595919
177.53,0.000595926
177.54,0.000595932
177.55,0.000595938
177.56,0.000595945
177.57,0.000595951
177.58,0.000595958
177.59,0.000595964
177.6,0.00059597
177.61,0.000595977
177.62,0.000595983
177.63,0.00059599
177.64,0.000595996
177.65,0.000596003
177.66,0.000596009
177.67,0.000596016
177.68,0.000596022
177.69,0.000596029
177.7,0.000596035
177.71,0.000596042
177.72,0.000596048
177.73,0.000596055
177.74,0.000596061
177.75,0.000596068
177.76,0.000596074
177.77,0.000596081
177.78,0.000596087
177.79,0.000596094
177.8,0.0005961
177.81,0.000596107
177.82,0.000596113
177.83,0.00059612
177.84,0.000596127
177.85,0.000596133
177.86,0.00059614
177.87,0.000596146
177.88,0.000596153
177.89,0.00059616
177.9,0.000596166
177.91,0.000596173
177.92,0.00059618
177.93,0.000596186
177.94,0.000596193
177.95,0.000596199
177.96,0.000596206
177.97,0.000596213
177.98,0.000596219
177.99,0.000596226
178,0.000596233
178.01,0.000596239
178.02,0.000596246
178.03,0.000596253
178.04,0.00059626
178.05,0.000596266
178.06,0.000596273
178.07,0.00059628
178.08,0.000596286
178.09,0.000596293
178.1,0.0005963
178.11,0.000596307
178.12,0.000596313
178.13,0.00059632
178.14,0.000596327
178.15,0.000596334
178.16,0.00059634
178.17,0.000596347
178.18,0.000596354
178.19,0.000596361
178.2,0.000596368
178.21,0.000596374
178.22,0.000596381
178.23,0.000596388
178.24,0.000596395
178.25,0.000596402
178.26,0.000596409
178.27,0.000596415
178.28,0.000596422
178.29,0.000596429
178.3,0.000596436
178.31,0.000596443
178.32,0.00059645
178.33,0.000596457
178.34,0.000596463
178.35,0.00059647
178.36,0.000596477
178.37,0.000596484
178.38,0.000596491
178.39,0.000596498
178.4,0.000596505
178.41,0.000596512
178.42,0.000596519
178.43,0.000596526
178.44,0.000596533
178.45,0.00059654
178.46,0.000596547
178.47,0.000596554
178.48,0.000596561
178.49,0.000596568
178.5,0.000596575
178.51,0.000596582
178.52,0.000596589
178.53,0.000596596
178.54,0.000596603
178.55,0.00059661
178.56,0.000596617
178.57,0.000596624
178.58,0.000596631
178.59,0.000596638
178.6,0.000596645
178.61,0.000596652
178.62,0.000596659
178.63,0.000596666
178.64,0.000596673
178.65,0.00059668
178.66,0.000596687
178.67,0.000596694
178.68,0.000596702
178.69,0.000596709
178.7,0.000596716
178.71,0.000596723
178.72,0.00059673
178.73,0.000596737
178.74,0.000596744
178.75,0.000596751
178.76,0.000596759
178.77,0.000596766
178.78,0.000596773
178.79,0.00059678
178.8,0.000596787
178.81,0.000596795
178.82,0.000596802
178.83,0.000596809
178.84,0.000596816
178.85,0.000596823
178.86,0.000596831
178.87,0.000596838
178.88,0.000596845
178.89,0.000596852
178.9,0.00059686
178.91,0.000596867
178.92,0.000596874
178.93,0.000596881
178.94,0.000596889
178.95,0.000596896
178.96,0.000596903
178.97,0.000596911
178.98,0.000596918
178.99,0.000596925
179,0.000596933
179.01,0.00059694
179.02,0.000596947
179.03,0.000596955
179.04,0.000596962
179.05,0.000596969
179.06,0.000596977
179.07,0.000596984
179.08,0.000596992
179.09,0.000596999
179.1,0.000597006
179.11,0.000597014
179.12,0.000597021
179.13,0.000597029
179.14,0.000597036
179.15,0.000597044
179.16,0.000597051
179.17,0.000597059
179.18,0.000597066
179.19,0.000597073
179.2,0.000597081
179.21,0.000597088
179.22,0.000597096
179.23,0.000597104
179.24,0.000597111
179.25,0.000597119
179.26,0.000597126
179.27,0.000597134
179.28,0.000597141
179.29,0.000597149
179.3,0.000597156
179.31,0.000597164
179.32,0.000597172
179.33,0.000597179
179.34,0.000597187
179.35,0.000597194
179.36,0.000597202
179.37,0.00059721
179.38,0.000597217
179.39,0.000597225
179.4,0.000597233
179.41,0.00059724
179.42,0.000597248
179.43,0.000597256
179.44,0.000597263
179.45,0.000597271
179.46,0.000597279
179.47,0.000597286
179.48,0.000597294
179.49,0.000597302
179.5,0.000597309
179.51,0.000597317
179.52,0.000597325
179.53,0.000597333
179.54,0.00059734
179.55,0.000597348
179.56,0.000597356
179.57,0.000597364
179.58,0.000597372
179.59,0.000597379
179.6,0.000597387
179.61,0.000597395
179.62,0.000597403
179.63,0.000597411
179.64,0.000597418
179.65,0.000597426
179.66,0.000597434
179.67,0.000597442
179.68,0.00059745
179.69,0.000597458
179.7,0.000597466
179.71,0.000597474
179.72,0.000597482
179.73,0.000597489
179.74,0.000597497
179.75,0.000597505
179.76,0.000597513
179.77,0.000597521
179.78,0.000597529
179.79,0.000597537
179.8,0.000597545
179.81,0.000597553
179.82,0.000597561
179.83,0.000597569
179.84,0.000597577
179.85,0.000597585
179.86,0.000597593
179.87,0.000597601
179.88,0.000597609
179.89,0.000597617
179.9,0.000597625
179.91,0.000597633
179.92,0.000597641
179.93,0.000597649
179.94,0.000597657
179.95,0.000597665
179.96,0.000597673
179.97,0.000597681
179.98,0.000597689
179.99,0.000597697
180,0.000597705
180.01,0.000597713
180.02,0.000597721
180.03,0.000597729
180.04,0.000597737
180.05,0.000597746
180.06,0.000597754
180.07,0.000597762
180.08,0.00059777
180.09,0.000597778
180.1,0.000597786
180.11,0.000597794
180.12,0.000597802
180.13,0.00059781
180.14,0.000597819
180.15,0.000597827
180.16,0.000597835
180.17,0.000597843
180.18,0.000597851
180.19,0.000597859
180.2,0.000597867
180.21,0.000597876
180.22,0.000597884
180.23,0.000597892
180.24,0.0005979
180.25,0.000597908
180.26,0.000597917
180.27,0.000597925
180.28,0.000597933
180.29,0.000597941
180.3,0.000597949
180.31,0.000597958
180.32,0.000597966
180.33,0.000597974
180.34,0.000597982
180.35,0.00059799
180.36,0.000597999
180.37,0.000598007
180.38,0.000598015
180.39,0.000598024
180.4,0.000598032
180.41,0.00059804
180.42,0.000598048
180.43,0.000598057
180.44,0.000598065
180.45,0.000598073
180.46,0.000598082
180.47,0.00059809
180.48,0.000598098
180.49,0.000598107
180.5,0.000598115
180.51,0.000598123
180.52,0.000598132
180.53,0.00059814
180.54,0.000598148
180.55,0.000598157
180.56,0.000598165
180.57,0.000598173
180.58,0.000598182
180.59,0.00059819
180.6,0.000598199
180.61,0.000598207
180.62,0.000598215
180.63,0.000598224
180.64,0.000598232
180.65,0.000598241
180.66,0.000598249
180.67,0.000598257
180.68,0.000598266
180.69,0.000598274
180.7,0.000598283
180.71,0.000598291
180.72,0.0005983
180.73,0.000598308
180.74,0.000598317
180.75,0.000598325
180.76,0.000598333
180.77,0.000598342
180.78,0.00059835
180.79,0.000598359
180.8,0.000598367
180.81,0.000598376
180.82,0.000598384
180.83,0.000598393
180.84,0.000598402
180.85,0.00059841
180.86,0.000598419
180.87,0.000598427
180.88,0.000598436
180.89,0.000598444
180.9,0.000598453
180.91,0.000598461
180.92,0.00059847
180.93,0.000598478
180.94,0.000598487
180.95,0.000598496
180.96,0.000598504
180.97,0.000598513
180.98,0.000598521
180.99,0.00059853
181,0.000598538
181.01,0.000598547
181.02,0.000598555
181.03,0.000598564
181.04,0.000598573
181.05,0.000598581
181.06,0.00059859
181.07,0.000598598
181.08,0.000598607
181.09,0.000598616
181.1,0.000598624
181.11,0.000598633
181.12,0.000598642
181.13,0.00059865
181.14,0.000598659
181.15,0.000598668
181.16,0.000598676
181.17,0.000598685
181.18,0.000598693
181.19,0.000598702
181.2,0.000598711
181.21,0.000598719
181.22,0.000598728
181.23,0.000598737
181.24,0.000598746
181.25,0.000598754
181.26,0.000598763
181.27,0.000598772
181.28,0.00059878
181.29,0.000598789
181.3,0.000598798
181.31,0.000598807
181.32,0.000598815
181.33,0.000598824
181.34,0.000598833
181.35,0.000598841
181.36,0.00059885
181.37,0.000598859
181.38,0.000598868
181.39,0.000598877
181.4,0.000598885
181.41,0.000598894
181.42,0.000598903
181.43,0.000598912
181.44,0.000598921
181.45,0.000598929
181.46,0.000598938
181.47,0.000598947
181.48,0.000598956
181.49,0.000598965
181.5,0.000598974
181.51,0.000598983
181.52,0.000598991
181.53,0.000599
181.54,0.000599009
181.55,0.000599018
181.56,0.000599027
181.57,0.000599036
181.58,0.000599045
181.59,0.000599054
181.6,0.000599063
181.61,0.000599072
181.62,0.000599081
181.63,0.00059909
181.64,0.000599099
181.65,0.000599107
181.66,0.000599116
181.67,0.000599125
181.68,0.000599134
181.69,0.000599143
181.7,0.000599152
181.71,0.000599161
181.72,0.00059917
181.73,0.000599179
181.74,0.000599188
181.75,0.000599197
181.76,0.000599206
181.77,0.000599215
181.78,0.000599224
181.79,0.000599233
181.8,0.000599243
181.81,0.000599252
181.82,0.000599261
181.83,0.00059927
181.84,0.000599279
181.85,0.000599288
181.86,0.000599297
181.87,0.000599306
181.88,0.000599315
181.89,0.000599324
181.9,0.000599333
181.91,0.000599343
181.92,0.000599352
181.93,0.000599361
181.94,0.00059937
181.95,0.000599379
181.96,0.000599388
181.97,0.000599397
181.98,0.000599407
181.99,0.000599416
182,0.000599425
182.01,0.000599434
182.02,0.000599443
182.03,0.000599453
182.04,0.000599462
182.05,0.000599471
182.06,0.00059948
182.07,0.000599489
182.08,0.000599499
182.09,0.000599508
182.1,0.000599517
182.11,0.000599526
182.12,0.000599536
182.13,0.000599545
182.14,0.000599554
182.15,0.000599563
182.16,0.000599573
182.17,0.000599582
182.18,0.000599591
182.19,0.000599601
182.2,0.00059961
182.21,0.000599619
182.22,0.000599628
182.23,0.000599638
182.24,0.000599647
182.25,0.000599656
182.26,0.000599666
182.27,0.000599675
182.28,0.000599684
182.29,0.000599694
182.3,0.000599703
182.31,0.000599713
182.32,0.000599722
182.33,0.000599731
182.34,0.000599741
182.35,0.00059975
182.36,0.000599759
182.37,0.000599769
182.38,0.000599778
182.39,0.000599788
182.4,0.000599797
182.41,0.000599806
182.42,0.000599816
182.43,0.000599825
182.44,0.000599835
182.45,0.000599844
182.46,0.000599854
182.47,0.000599863
182.48,0.000599873
182.49,0.000599882
182.5,0.000599892
182.51,0.000599901
182.52,0.000599911
182.53,0.00059992
182.54,0.00059993
182.55,0.000599939
182.56,0.000599949
182.57,0.000599958
182.58,0.000599968
182.59,0.000599977
182.6,0.000599987
182.61,0.000599996
182.62,0.000600006
182.63,0.000600015
182.64,0.000600025
182.65,0.000600035
182.66,0.000600044
182.67,0.000600054
182.68,0.000600063
182.69,0.000600073
182.7,0.000600083
182.71,0.000600092
182.72,0.000600102
182.73,0.000600111
182.74,0.000600121
182.75,0.000600131
182.76,0.00060014
182.77,0.00060015
182.78,0.00060016
182.79,0.000600169
182.8,0.000600179
182.81,0.000600189
182.82,0.000600198
182.83,0.000600208
182.84,0.000600218
182.85,0.000600227
182.86,0.000600237
182.87,0.000600247
182.88,0.000600257
182.89,0.000600266
182.9,0.000600276
182.91,0.000600286
182.92,0.000600296
182.93,0.000600305
182.94,0.000600315
182.95,0.000600325
182.96,0.000600335
182.97,0.000600345
182.98,0.000600354
182.99,0.000600364
183,0.000600374
183.01,0.000600384
183.02,0.000600394
183.03,0.000600404
183.04,0.000600413
183.05,0.000600423
183.06,0.000600433
183.07,0.000600443
183.08,0.000600453
183.09,0.000600463
183.1,0.000600473
183.11,0.000600483
183.12,0.000600493
183.13,0.000600502
183.14,0.000600512
183.15,0.000600522
183.16,0.000600532
183.17,0.000600542
183.18,0.000600552
183.19,0.000600562
183.2,0.000600572
183.21,0.000600582
183.22,0.000600592
183.23,0.000600602
183.24,0.000600612
183.25,0.000600622
183.26,0.000600632
183.27,0.000600642
183.28,0.000600652
183.29,0.000600662
183.3,0.000600672
183.31,0.000600682
183.32,0.000600692
183.33,0.000600702
183.34,0.000600712
183.35,0.000600722
183.36,0.000600732
183.37,0.000600742
183.38,0.000600753
183.39,0.000600763
183.4,0.000600773
183.41,0.000600783
183.42,0.000600793
183.43,0.000600803
183.44,0.000600813
183.45,0.000600823
183.46,0.000600834
183.47,0.000600844
183.48,0.000600854
183.49,0.000600864
183.5,0.000600874
183.51,0.000600884
183.52,0.000600895
183.53,0.000600905
183.54,0.000600915
183.55,0.000600925
183.56,0.000600936
183.57,0.000600946
183.58,0.000600956
183.59,0.000600966
183.6,0.000600977
183.61,0.000600987
183.62,0.000600997
183.63,0.000601007
183.64,0.000601018
183.65,0.000601028
183.66,0.000601038
183.67,0.000601049
183.68,0.000601059
183.69,0.000601069
183.7,0.000601079
183.71,0.00060109
183.72,0.0006011
183.73,0.00060111
183.74,0.000601121
183.75,0.000601131
183.76,0.000601141
183.77,0.000601152
183.78,0.000601162
183.79,0.000601173
183.8,0.000601183
183.81,0.000601193
183.82,0.000601204
183.83,0.000601214
183.84,0.000601225
183.85,0.000601235
183.86,0.000601245
183.87,0.000601256
183.88,0.000601266
183.89,0.000601277
183.9,0.000601287
183.91,0.000601298
183.92,0.000601308
183.93,0.000601319
183.94,0.000601329
183.95,0.00060134
183.96,0.00060135
183.97,0.000601361
183.98,0.000601371
183.99,0.000601382
184,0.000601392
184.01,0.000601403
184.02,0.000601413
184.03,0.000601424
184.04,0.000601434
184.05,0.000601445
184.06,0.000601455
184.07,0.000601466
184.08,0.000601477
184.09,0.000601487
184.1,0.000601498
184.11,0.000601508
184.12,0.000601519
184.13,0.00060153
184.14,0.00060154
184.15,0.000601551
184.16,0.000601561
184.17,0.000601572
184.18,0.000601583
184.19,0.000601593
184.2,0.000601604
184.21,0.000601615
184.22,0.000601626
184.23,0.000601636
184.24,0.000601647
184.25,0.000601658
184.26,0.000601668
184.27,0.000601679
184.28,0.00060169
184.29,0.000601701
184.3,0.000601711
184.31,0.000601722
184.32,0.000601733
184.33,0.000601744
184.34,0.000601755
184.35,0.000601765
184.36,0.000601776
184.37,0.000601787
184.38,0.000601798
184.39,0.000601809
184.4,0.00060182
184.41,0.00060183
184.42,0.000601841
184.43,0.000601852
184.44,0.000601863
184.45,0.000601874
184.46,0.000601885
184.47,0.000601896
184.48,0.000601907
184.49,0.000601917
184.5,0.000601928
184.51,0.000601939
184.52,0.00060195
184.53,0.000601961
184.54,0.000601972
184.55,0.000601983
184.56,0.000601994
184.57,0.000602005
184.58,0.000602016
184.59,0.000602027
184.6,0.000602038
184.61,0.000602049
184.62,0.00060206
184.63,0.000602071
184.64,0.000602082
184.65,0.000602093
184.66,0.000602104
184.67,0.000602115
184.68,0.000602127
184.69,0.000602138
184.7,0.000602149
184.71,0.00060216
184.72,0.000602171
184.73,0.000602182
184.74,0.000602193
184.75,0.000602204
184.76,0.000602216
184.77,0.000602227
184.78,0.000602238
184.79,0.000602249
184.8,0.00060226
184.81,0.000602271
184.82,0.000602283
184.83,0.000602294
184.84,0.000602305
184.85,0.000602316
184.86,0.000602327
184.87,0.000602339
184.88,0.00060235
184.89,0.000602361
184.9,0.000602372
184.91,0.000602384
184.92,0.000602395
184.93,0.000602406
184.94,0.000602417
184.95,0.000602429
184.96,0.00060244
184.97,0.000602451
184.98,0.000602463
184.99,0.000602474
185,0.000602485
185.01,0.000602497
185.02,0.000602508
185.03,0.000602519
185.04,0.000602531
185.05,0.000602542
185.06,0.000602553
185.07,0.000602565
185.08,0.000602576
185.09,0.000602588
185.1,0.000602599
185.11,0.000602611
185.12,0.000602622
185.13,0.000602633
185.14,0.000602645
185.15,0.000602656
185.16,0.000602668
185.17,0.000602679
185.18,0.000602691
185.19,0.000602702
185.2,0.000602714
185.21,0.000602725
185.22,0.000602737
185.23,0.000602748
185.24,0.00060276
185.25,0.000602771
185.26,0.000602783
185.27,0.000602795
185.28,0.000602806
185.29,0.000602818
185.3,0.000602829
185.31,0.000602841
185.32,0.000602853
185.33,0.000602864
185.34,0.000602876
185.35,0.000602887
185.36,0.000602899
185.37,0.000602911
185.38,0.000602922
185.39,0.000602934
185.4,0.000602946
185.41,0.000602957
185.42,0.000602969
185.43,0.000602981
185.44,0.000602993
185.45,0.000603004
185.46,0.000603016
185.47,0.000603028
185.48,0.000603039
185.49,0.000603051
185.5,0.000603063
185.51,0.000603075
185.52,0.000603087
185.53,0.000603098
185.54,0.00060311
185.55,0.000603122
185.56,0.000603134
185.57,0.000603146
185.58,0.000603157
185.59,0.000603169
185.6,0.000603181
185.61,0.000603193
185.62,0.000603205
185.63,0.000603217
185.64,0.000603228
185.65,0.00060324
185.66,0.000603252
185.67,0.000603264
185.68,0.000603276
185.69,0.000603288
185.7,0.0006033
185.71,0.000603312
185.72,0.000603324
185.73,0.000603336
185.74,0.000603348
185.75,0.00060336
185.76,0.000603372
185.77,0.000603384
185.78,0.000603396
185.79,0.000603408
185.8,0.00060342
185.81,0.000603432
185.82,0.000603444
185.83,0.000603456
185.84,0.000603468
185.85,0.00060348
185.86,0.000603492
185.87,0.000603504
185.88,0.000603516
185.89,0.000603528
185.9,0.00060354
185.91,0.000603552
185.92,0.000603564
185.93,0.000603576
185.94,0.000603588
185.95,0.000603601
185.96,0.000603613
185.97,0.000603625
185.98,0.000603637
185.99,0.000603649
186,0.000603661
186.01,0.000603674
186.02,0.000603686
186.03,0.000603698
186.04,0.00060371
186.05,0.000603722
186.06,0.000603735
186.07,0.000603747
186.08,0.000603759
186.09,0.000603771
186.1,0.000603784
186.11,0.000603796
186.12,0.000603808
186.13,0.00060382
186.14,0.000603833
186.15,0.000603845
186.16,0.000603857
186.17,0.000603869
186.18,0.000603882
186.19,0.000603894
186.2,0.000603906
186.21,0.000603919
186.22,0.000603931
186.23,0.000603944
186.24,0.000603956
186.25,0.000603968
186.26,0.000603981
186.27,0.000603993
186.28,0.000604006
186.29,0.000604018
186.3,0.00060403
186.31,0.000604043
186.32,0.000604055
186.33,0.000604068
186.34,0.00060408
186.35,0.000604093
186.36,0.000604105
186.37,0.000604118
186.38,0.00060413
186.39,0.000604143
186.4,0.000604155
186.41,0.000604168
186.42,0.00060418
186.43,0.000604193
186.44,0.000604205
186.45,0.000604218
186.46,0.00060423
186.47,0.000604243
186.48,0.000604256
186.49,0.000604268
